id,trueTheta,user,category,estimateTheta
8208,-1.0,2,[2, 1, 1, 2, 4, 2, 2, 2, 2, 3, 3, 1, 2, 3, 1, 2, 3, 3, 3, 5, 3, 2, 2, 2, 2, 2, 3, 2, 3, 1, 3, 4, 2, 2, 2, 4, 4, 4, 5, 4, 3, 3, 2, 4, 3, 4, 4, 4],0.43690082420065846
8256,-1.0,2,[1, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 3, 4, 4, 2, 2, 5, 3, 5, 5, 2, 4, 3, 4, 5, 5, 3, 3, 2, 3],0.1854084901258375
8304,-1.0,2,[2, 2, 2, 2, 2, 1, 1, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 3, 3, 4, 3, 2, 3, 5, 2, 2, 2, 2, 3, 3, 4, 3, 4, 3, 2, 5, 3, 4, 2, 5, 3],0.19780704288397943
8352,-1.0,2,[1, 2, 2, 1, 2, 2, 1, 3, 2, 3, 2, 2, 2, 3, 2, 4, 2, 3, 2, 2, 2, 3, 2, 3, 3, 3, 4, 2, 3, 2, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 4, 5, 3, 4],0.6027961344884554
8400,-1.0,2,[2, 2, 2, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 4, 3, 3, 3, 2, 3, 2, 2, 3, 3, 2, 4, 5, 2, 2, 4, 3, 5, 3, 4, 4, 5, 4, 4, 3, 5],0.39434014758842906
8448,-1.0,2,[2, 2, 2, 3, 1, 2, 2, 2, 2, 3, 2, 2, 4, 2, 2, 3, 1, 2, 2, 3, 2, 4, 3, 4, 2, 2, 2, 3, 2, 3, 4, 4, 3, 4, 5, 5, 3, 3, 4, 5, 4, 3, 5, 4, 4, 4, 4, 3],0.6395620184637373
8496,-1.0,2,[2, 2, 2, 2, 1, 3, 2, 2, 2, 4, 1, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 4, 3, 2, 3, 2, 3, 4, 3, 2, 5, 2, 2, 3, 3, 2, 3, 3, 2, 4, 3, 4, 5, 2, 4, 4, 5, 4],0.3596112070567788
8544,-1.0,2,[3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 1, 1, 2, 2, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 4, 3, 2, 3, 2, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 5],0.3530274322200351
8592,-1.0,2,[1, 2, 1, 2, 2, 2, 2, 3, 2, 4, 2, 1, 2, 2, 1, 2, 3, 4, 2, 2, 3, 3, 5, 2, 2, 2, 2, 2, 2, 1, 5, 3, 4, 4, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 4, 5, 4],0.17846404124254345
8640,-1.0,2,[3, 2, 2, 2, 1, 3, 3, 3, 2, 1, 1, 1, 2, 3, 2, 2, 3, 2, 2, 2, 3, 3, 2, 5, 3, 3, 2, 3, 3, 4, 3, 5, 4, 3, 4, 5, 4, 3, 2, 4, 4, 2, 5, 5, 4, 3, 4, 5],0.5594356446166482
8688,-1.0,2,[2, 2, 2, 2, 2, 3, 2, 2, 3, 4, 2, 3, 3, 2, 2, 2, 2, 3, 3, 4, 2, 4, 2, 3, 3, 2, 5, 4, 2, 3, 5, 3, 3, 3, 2, 4, 1, 2, 2, 4, 3, 4, 4, 5, 4, 4, 3, 2],0.6028389867636591
8736,-1.0,2,[2, 2, 2, 2, 2, 4, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 4, 4, 3, 2, 3, 3, 2, 3, 3, 3, 3, 5, 4, 2, 3, 3, 2, 3, 3, 2, 4, 5, 4, 4, 5, 3, 4, 5, 4],0.6010546124659077
8784,-1.0,2,[2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3, 3, 2, 2, 2, 4, 2, 2, 2, 2, 3, 5, 3, 3, 3, 4, 4, 2, 2, 3, 4, 4, 3, 5],0.2004783233159571
8832,-1.0,2,[1, 1, 2, 2, 2, 2, 1, 1, 4, 3, 1, 3, 2, 2, 2, 2, 4, 3, 3, 2, 3, 3, 2, 3, 3, 2, 2, 4, 3, 4, 5, 3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3, 3, 4, 3],0.40853897210254786
8880,-1.0,2,[3, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 3, 4, 2, 1, 3, 3, 3, 4, 2, 4, 2, 3, 5, 3, 5, 4, 5, 3, 5, 3, 3, 5, 5, 5],0.2597917393699181
8928,-1.0,2,[2, 3, 3, 1, 1, 2, 3, 2, 2, 2, 2, 2, 1, 2, 3, 2, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 4, 3, 2, 2, 3, 3, 3, 2, 3, 3, 4, 3, 2, 1, 3, 5, 5, 2, 4, 3, 5],0.33895414854064954
8976,-1.0,2,[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 2, 3, 3, 3, 3, 4, 4, 3, 5, 3, 4, 4, 4, 4, 5, 2, 3, 5, 5, 4, 5, 3, 5, 3, 5, 5, 3],0.6247087090755734
9024,-1.0,2,[2, 1, 3, 1, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2, 3, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 5, 2, 3, 3, 3, 3, 2, 2, 3, 4, 3, 4, 5],0.15591806196864705
9072,-1.0,2,[2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 3, 4, 2, 3, 3, 2, 2, 2, 3, 3, 2, 3, 3, 5, 1, 4, 4, 3, 5, 3, 3, 4, 3, 3],0.3407429451100553
9120,-1.0,2,[2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 5, 2, 2, 3, 3, 4, 3, 4, 4, 4, 2, 2, 2],-0.09008169200997315
9168,-1.0,2,[2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 1, 2, 3, 3, 4, 3, 2, 2, 2, 4, 3, 3, 3, 3, 4, 2, 3, 3, 2, 5, 3, 4, 4, 2, 4, 3, 4, 3, 4],0.37909375143818835
9216,-1.0,2,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 1, 2, 1, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 4, 3, 2, 4, 2, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 4, 4, 3, 3, 3],0.5359739529829202
9264,-1.0,2,[1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 3, 2, 1, 2, 3, 3, 2, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 2, 4, 4, 3, 2, 4, 3, 5, 5, 5, 4, 4, 5, 4],0.40605201449886064
9312,-1.0,2,[2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 5, 2, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3, 3, 5, 4, 4, 3, 5, 4, 4, 3, 5, 3],0.24158588203388084
9360,-1.0,2,[2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 5, 2, 2, 2, 2, 3, 3, 2, 2, 3, 4, 3, 4, 4, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 5, 3, 4, 4, 5, 5],0.4954990602388608
9408,-1.0,2,[2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 3, 3, 4, 3, 2, 3, 2, 4, 2, 2, 3, 2, 3, 4, 4, 4, 3, 5, 3, 2, 3, 5, 4, 3, 3, 4, 2, 5],0.4102070995650076
9456,-1.0,2,[2, 2, 2, 3, 3, 3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 4, 3, 3, 2, 2, 4, 2, 2, 4, 3, 3, 3, 2, 4, 2, 3, 2, 3, 3, 4, 2, 4, 4, 3, 2, 4, 3, 5, 3, 5],0.5599308823441548
9504,-1.0,2,[2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 3, 2, 2, 3, 3, 2, 2, 2, 3, 2, 5, 4, 2, 2, 3, 2, 2, 3, 4, 3, 3, 5, 3, 3, 2, 3, 3, 3, 4, 3, 3, 4, 4, 5, 5],0.32523220947235004
9552,-1.0,2,[2, 3, 2, 4, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 3, 3, 2, 3, 3, 3, 5, 3, 2, 3, 3, 4, 4, 4, 2, 2, 2, 4, 2, 4, 2, 3, 2, 3],0.3371330417718677
9600,-1.0,2,[3, 2, 2, 2, 2, 3, 1, 2, 1, 3, 2, 3, 3, 2, 2, 2, 3, 2, 1, 2, 3, 2, 2, 3, 2, 2, 4, 2, 3, 3, 2, 2, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 2, 2, 2, 4, 5, 5],0.28530586365871846
9648,0.0,3,[2, 3, 2, 2, 2, 5, 5, 5, 3, 3, 2, 3, 4, 2, 3, 2, 3, 4, 4, 2, 2, 4, 4, 4, 4, 3, 5, 3, 2, 4, 5, 3, 4, 5, 5, 4, 5, 4, 4, 4, 4, 4, 5, 4, 5, 5, 5, 5],1.1842257976243393
9696,0.0,3,[2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 3, 5, 2, 5, 4, 3, 3, 4, 3, 5, 4, 3, 2, 4, 3, 3, 3, 5, 4, 5, 3, 4, 3, 5, 4, 5, 5, 5, 4, 5, 5, 4],0.862186600208081
9744,0.0,3,[2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 3, 1, 2, 5, 3, 4, 2, 2, 3, 3, 3, 4, 2, 4, 5, 5, 5, 3, 5, 3, 4, 5, 5, 4, 5, 4, 3, 4, 4, 5, 3, 4, 4, 5, 5],0.7947845846485403
9792,0.0,3,[2, 2, 2, 2, 3, 3, 3, 4, 2, 2, 2, 5, 3, 3, 2, 2, 2, 4, 2, 4, 2, 3, 2, 5, 3, 4, 5, 5, 2, 3, 5, 5, 4, 4, 3, 4, 5, 5, 4, 4, 4, 5, 5, 5, 3, 3, 5, 4],0.8444063819224226
9840,0.0,3,[2, 2, 2, 3, 2, 3, 2, 2, 3, 3, 2, 4, 3, 4, 4, 2, 3, 5, 2, 1, 3, 3, 4, 3, 3, 3, 2, 4, 3, 3, 3, 5, 4, 5, 3, 4, 3, 3, 4, 4, 3, 3, 5, 4, 4, 4, 5, 4],1.0272223528703543
9888,0.0,3,[2, 2, 2, 3, 2, 3, 2, 3, 3, 2, 2, 3, 2, 3, 5, 2, 3, 4, 4, 4, 3, 3, 4, 3, 3, 4, 2, 3, 3, 4, 3, 3, 4, 4, 3, 5, 5, 4, 5, 5, 4, 4, 5, 5, 4, 5, 5, 5],1.0588649039673925
9936,0.0,3,[3, 2, 2, 3, 2, 2, 2, 5, 4, 3, 4, 4, 2, 3, 2, 3, 3, 3, 5, 3, 2, 4, 2, 4, 4, 3, 3, 5, 4, 4, 2, 3, 3, 4, 5, 5, 4, 4, 2, 5, 4, 4, 4, 5, 4, 4, 5, 5],1.1807183271058377
9984,0.0,3,[1, 3, 2, 2, 2, 2, 2, 2, 4, 2, 4, 2, 2, 3, 5, 4, 3, 3, 3, 3, 3, 2, 3, 4, 3, 4, 3, 5, 3, 4, 5, 5, 4, 3, 5, 4, 4, 5, 3, 5, 4, 4, 5, 5, 4, 4, 5, 5],1.0505311186589001
10032,0.0,3,[3, 3, 2, 3, 3, 2, 2, 1, 4, 3, 3, 3, 3, 3, 2, 3, 4, 2, 4, 4, 3, 3, 5, 3, 4, 2, 3, 5, 2, 4, 4, 4, 4, 4, 5, 5, 4, 4, 3, 3, 4, 5, 5, 4, 4, 3, 5, 5],1.213611841102613
10080,0.0,3,[3, 2, 2, 2, 2, 3, 2, 4, 2, 3, 5, 4, 3, 2, 3, 3, 3, 3, 5, 4, 2, 2, 4, 4, 4, 4, 4, 5, 4, 5, 3, 4, 3, 4, 4, 4, 3, 5, 3, 4, 5, 5, 5, 3, 4, 4, 5, 5],1.2046718776529968
10128,0.0,3,[2, 4, 3, 3, 2, 2, 4, 2, 2, 3, 2, 1, 2, 2, 3, 2, 3, 2, 4, 2, 2, 3, 2, 3, 4, 4, 5, 4, 3, 5, 4, 3, 3, 3, 3, 4, 3, 3, 2, 5, 4, 4, 5, 5, 4, 5, 3, 5],0.8292560094688505
10176,0.0,3,[2, 3, 2, 3, 3, 2, 2, 3, 3, 3, 2, 2, 2, 3, 5, 2, 3, 3, 3, 4, 3, 3, 4, 4, 3, 4, 5, 4, 4, 3, 5, 5, 4, 4, 4, 3, 3, 5, 5, 4, 5, 3, 5, 5, 5, 4, 5, 5],1.052761005210872
10224,0.0,3,[3, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 4, 2, 2, 4, 4, 3, 2, 3, 2, 2, 5, 4, 4, 4, 3, 4, 4, 4, 5, 4, 4, 4, 4, 3, 5, 2, 5, 4, 4, 2, 4, 4, 3, 3, 4],1.0908388620149598
10272,0.0,3,[2, 2, 2, 3, 2, 3, 2, 4, 3, 4, 2, 2, 3, 3, 4, 4, 4, 4, 5, 5, 4, 2, 2, 5, 3, 3, 4, 3, 3, 4, 5, 4, 4, 4, 3, 5, 4, 4, 5, 5, 4, 4, 3, 5, 5, 4, 5, 4],1.3193528170456128
10320,0.0,3,[2, 3, 2, 4, 2, 3, 2, 3, 2, 3, 3, 2, 3, 3, 5, 3, 3, 4, 3, 2, 3, 2, 2, 4, 4, 5, 5, 4, 5, 4, 5, 5, 3, 4, 4, 3, 4, 5, 5, 1, 4, 5, 5, 5, 4, 5, 5, 3],0.9951197615678422
10368,0.0,3,[1, 3, 2, 2, 3, 2, 2, 3, 2, 2, 4, 2, 3, 4, 2, 4, 4, 3, 3, 3, 3, 3, 5, 3, 3, 4, 5, 4, 4, 5, 5, 4, 3, 4, 3, 4, 4, 5, 5, 4, 4, 4, 5, 4, 5, 5, 3, 5],1.1834659146927973
10416,0.0,3,[2, 3, 4, 3, 2, 2, 4, 2, 2, 2, 3, 2, 4, 3, 3, 3, 2, 4, 3, 4, 2, 3, 2, 3, 5, 4, 5, 5, 4, 3, 5, 3, 3, 4, 5, 4, 5, 5, 2, 5, 5, 4, 4, 4, 4, 4, 4, 5],1.1050275930207334
10464,0.0,3,[2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3, 5, 5, 3, 3, 5, 2, 2, 3, 3, 5, 3, 5, 3, 4, 3, 4, 5, 5, 4, 4, 3, 5, 3, 4, 4, 5, 2, 3, 5, 5, 4, 5, 5, 5],0.8936744068245901
10512,0.0,3,[3, 2, 1, 3, 1, 1, 2, 2, 2, 4, 2, 2, 3, 2, 3, 4, 3, 4, 4, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 4, 4, 3, 4, 5, 5, 5, 3, 4, 3, 4, 4, 4, 5, 5, 4, 5, 2, 4],0.9599416029222274
10560,0.0,3,[2, 2, 2, 3, 3, 4, 3, 3, 3, 3, 2, 4, 3, 3, 2, 3, 2, 4, 1, 5, 4, 4, 4, 4, 4, 3, 2, 3, 2, 4, 3, 4, 4, 4, 2, 4, 4, 3, 5, 5, 4, 4, 5, 5, 4, 5, 5, 5],1.2316954999988212
10608,0.0,3,[2, 2, 2, 2, 2, 3, 2, 4, 5, 2, 4, 3, 3, 4, 4, 3, 3, 3, 4, 4, 3, 3, 4, 5, 5, 4, 5, 5, 5, 3, 5, 5, 3, 4, 5, 3, 4, 5, 5, 4, 4, 4, 4, 5, 5, 4, 4, 5],1.2781019168852958
10656,0.0,3,[2, 2, 2, 2, 3, 3, 2, 3, 2, 2, 4, 3, 3, 3, 3, 3, 2, 3, 2, 3, 5, 3, 3, 2, 3, 3, 3, 3, 2, 4, 2, 4, 4, 4, 3, 3, 4, 5, 5, 3, 4, 3, 4, 5, 4, 3, 5, 5],0.899629145917387
10704,0.0,3,[2, 2, 2, 4, 2, 4, 2, 2, 2, 2, 5, 3, 3, 2, 4, 4, 2, 2, 2, 2, 3, 3, 3, 2, 4, 4, 2, 5, 4, 4, 3, 3, 3, 4, 4, 4, 4, 5, 3, 5, 5, 4, 2, 5, 4, 5, 5, 4],0.9590109488927567
10752,0.0,3,[2, 3, 2, 3, 2, 2, 4, 3, 2, 3, 3, 2, 3, 3, 3, 4, 4, 3, 5, 3, 4, 4, 2, 4, 3, 3, 5, 4, 3, 4, 3, 5, 4, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 4, 5, 5, 5, 4],1.2536117985954667
10800,0.0,3,[2, 3, 2, 3, 3, 3, 2, 3, 2, 3, 4, 2, 3, 2, 2, 2, 2, 4, 3, 3, 2, 2, 2, 4, 2, 3, 5, 3, 4, 4, 3, 3, 3, 5, 3, 5, 5, 4, 5, 3, 3, 5, 4, 4, 4, 3, 5, 3],0.8478539754227995
10848,0.0,3,[3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 3, 4, 3, 3, 2, 2, 3, 4, 3, 2, 4, 4, 2, 4, 3, 3, 2, 3, 4, 4, 4, 3, 3, 3, 4, 5, 3, 4, 4, 5, 5, 5, 5, 5, 4, 2, 5, 5],1.0266677650703786
10896,0.0,3,[3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 2, 4, 4, 5, 3, 4, 3, 3, 2, 3, 4, 5, 3, 4, 4, 5, 5, 4, 4, 5, 5, 3, 5, 5, 4, 4, 4, 5, 5, 4, 4, 5, 4],1.1002502689969191
10944,0.0,3,[2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 1, 3, 3, 2, 3, 3, 5, 2, 2, 3, 3, 4, 4, 3, 4, 5, 5, 4, 5, 3, 5, 4, 3, 4, 5, 4, 2, 5, 5, 4, 4, 5, 4, 4, 5, 5, 5],0.8324183971933714
10992,0.0,3,[4, 3, 2, 1, 2, 2, 2, 2, 4, 4, 5, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 5, 2, 3, 5, 4, 4, 4, 4, 5, 4, 3, 5, 4, 4, 3, 3, 4, 4, 3, 5, 5, 4, 3, 5, 5],0.9922076795303969
11040,0.0,3,[3, 3, 2, 2, 3, 3, 2, 2, 2, 3, 3, 3, 2, 3, 4, 2, 3, 3, 4, 5, 2, 2, 2, 3, 4, 4, 4, 2, 3, 4, 2, 5, 3, 3, 3, 3, 5, 4, 2, 3, 4, 3, 3, 5, 4, 5, 5, 5],0.8719062989846825
11088,0.0,3,[3, 2, 3, 2, 2, 2, 2, 3, 2, 4, 2, 3, 2, 3, 2, 2, 4, 3, 3, 3, 3, 2, 2, 3, 2, 5, 2, 5, 3, 5, 5, 3, 4, 3, 3, 3, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 2, 4],0.7078643890540999
11136,0.0,3,[2, 4, 2, 1, 2, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 2, 4, 4, 3, 3, 2, 2, 4, 4, 5, 3, 3, 3, 5, 5, 5, 3, 3, 3, 3, 4, 5, 5, 4, 5, 5, 4, 4, 5, 3, 5],0.8314926460124709
11184,0.0,3,[3, 2, 2, 4, 2, 4, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3, 4, 4, 3, 4, 3, 2, 4, 3, 3, 4, 5, 5, 4, 4, 5, 5, 3, 4, 2, 5, 4, 5, 5, 4, 4, 4, 5, 5, 5, 5, 5, 5],1.2289929328639768
11232,0.0,3,[2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 5, 3, 4, 4, 2, 1, 4, 5, 4, 3, 2, 4, 1, 4, 3, 5, 3, 3, 5, 5, 4, 4, 5, 3, 5, 4, 5, 5, 5, 4, 5, 4, 4],0.7399358379228667
11280,0.0,3,[2, 4, 2, 2, 3, 2, 4, 3, 3, 3, 5, 3, 4, 2, 3, 3, 2, 3, 2, 3, 3, 4, 3, 2, 3, 4, 3, 3, 4, 4, 5, 3, 3, 4, 5, 3, 5, 5, 5, 4, 4, 4, 4, 5, 4, 4, 5, 5],1.1940314251554678
11328,0.0,3,[2, 3, 2, 2, 2, 2, 3, 2, 1, 5, 3, 2, 3, 4, 3, 3, 3, 3, 2, 4, 3, 4, 3, 2, 4, 4, 3, 3, 3, 3, 4, 5, 4, 4, 3, 5, 3, 4, 4, 5, 4, 4, 5, 5, 4, 4, 5, 5],1.1597062427983686
11376,0.0,3,[2, 3, 4, 3, 3, 1, 2, 3, 2, 3, 2, 2, 4, 3, 2, 3, 3, 3, 2, 3, 4, 3, 4, 3, 3, 4, 3, 2, 4, 4, 3, 5, 3, 4, 5, 4, 4, 5, 5, 5, 4, 4, 4, 5, 4, 5, 5, 5],1.1647199441461853
11424,0.0,3,[4, 2, 2, 3, 2, 3, 3, 2, 3, 3, 5, 2, 4, 3, 2, 3, 3, 3, 4, 3, 4, 4, 2, 2, 3, 5, 3, 3, 4, 4, 5, 4, 3, 3, 4, 3, 3, 4, 4, 3, 4, 5, 5, 4, 4, 5, 5, 5],1.1849578867459467
11472,0.0,3,[3, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2, 2, 2, 4, 3, 4, 3, 3, 2, 2, 3, 4, 2, 1, 3, 3, 2, 3, 4, 4, 3, 4, 3, 3, 5, 4, 4, 4, 2, 4, 3, 5, 4, 5, 4, 4, 5, 5],0.9877444004268604
11520,0.0,3,[3, 3, 4, 2, 3, 2, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 4, 4, 3, 5, 2, 4, 5, 5, 4, 2, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 2, 5, 5, 5],1.1216915124667242
11568,0.0,3,[2, 2, 1, 2, 3, 3, 2, 4, 2, 2, 2, 3, 2, 2, 2, 3, 4, 2, 2, 3, 3, 3, 4, 3, 3, 3, 2, 3, 4, 3, 3, 4, 4, 4, 5, 5, 4, 5, 5, 5, 4, 5, 5, 4, 4, 5, 4, 4],0.9090239967608948
11616,0.0,3,[2, 3, 2, 3, 2, 3, 2, 4, 3, 3, 3, 4, 3, 2, 4, 3, 3, 3, 2, 5, 4, 5, 3, 5, 4, 4, 2, 4, 4, 4, 4, 5, 4, 5, 5, 5, 4, 4, 4, 4, 5, 4, 5, 5, 4, 4, 5, 5],1.4041508507494354
11664,0.0,3,[2, 3, 2, 3, 2, 2, 2, 3, 4, 3, 4, 4, 2, 3, 2, 3, 4, 2, 3, 3, 4, 3, 2, 3, 4, 2, 5, 4, 3, 4, 2, 5, 4, 5, 3, 4, 2, 5, 5, 5, 3, 4, 4, 5, 3, 4, 5, 5],1.0179636735643969
11712,0.0,3,[2, 2, 2, 5, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 4, 2, 1, 2, 2, 2, 4, 5, 2, 2, 3, 4, 2, 3, 4, 3, 2, 4, 3, 5, 3, 3, 4, 4, 5, 5, 4, 5, 5, 5, 3, 4, 5, 4],0.8016612954797
11760,0.0,3,[2, 2, 2, 2, 3, 3, 2, 3, 3, 4, 2, 3, 4, 2, 3, 4, 3, 3, 2, 3, 3, 4, 3, 2, 2, 5, 5, 5, 3, 4, 3, 4, 3, 5, 5, 4, 3, 4, 5, 5, 3, 3, 5, 5, 5, 4, 5, 4],0.9925750004636995
11808,0.0,3,[2, 2, 1, 1, 3, 3, 3, 3, 2, 4, 2, 3, 2, 3, 5, 3, 3, 3, 2, 4, 3, 3, 4, 4, 4, 4, 3, 4, 5, 4, 2, 3, 4, 5, 5, 4, 4, 3, 5, 5, 5, 4, 4, 3, 4, 5, 5, 5],1.117307193543491
11856,0.0,3,[2, 3, 2, 4, 3, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 5, 5, 2, 3, 4, 3, 4, 4, 5, 4, 4, 2, 3, 5, 3, 3, 5, 5, 5, 4, 5, 5, 4, 4, 5, 5, 5, 5, 2, 5],0.9735584538059774
11904,0.0,3,[1, 2, 4, 1, 2, 1, 2, 2, 4, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 2, 3, 4, 4, 5, 4, 3, 4, 5, 5, 3, 3, 5, 5, 3, 4, 4, 4, 4, 3, 5, 4, 5, 4, 5, 5],0.9584983070866742
11952,0.0,3,[3, 5, 2, 2, 3, 4, 2, 2, 2, 3, 2, 3, 2, 3, 2, 4, 3, 3, 4, 3, 2, 4, 4, 4, 4, 3, 3, 4, 4, 5, 4, 4, 3, 3, 2, 4, 3, 4, 2, 5, 3, 5, 5, 5, 4, 4, 5, 4],1.1519632307288
12000,0.0,3,[2, 3, 2, 2, 1, 2, 3, 2, 2, 3, 1, 3, 3, 3, 3, 4, 3, 3, 2, 4, 3, 3, 4, 4, 4, 3, 4, 3, 3, 5, 5, 4, 3, 5, 5, 4, 4, 4, 4, 3, 3, 4, 2, 5, 4, 4, 5, 5],1.0708616365604495
12048,0.0,3,[2, 3, 2, 2, 4, 2, 2, 2, 2, 2, 2, 1, 2, 4, 5, 2, 3, 4, 4, 3, 3, 3, 2, 2, 4, 2, 3, 4, 4, 5, 5, 2, 4, 3, 4, 4, 4, 4, 5, 4, 4, 5, 4, 5, 4, 5, 5, 4],0.9884239323900409
12096,0.0,3,[2, 3, 5, 1, 2, 2, 2, 2, 3, 2, 4, 3, 4, 3, 2, 4, 3, 3, 4, 4, 3, 2, 3, 5, 3, 3, 5, 4, 3, 3, 4, 5, 4, 4, 5, 5, 4, 4, 2, 4, 4, 4, 5, 5, 4, 5, 5, 4],1.1592508584061896
12144,0.0,3,[2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 5, 3, 4, 3, 2, 5, 4, 4, 4, 3, 3, 2, 5, 3, 3, 3, 3, 4, 4, 4, 2, 5, 4, 5, 4, 5, 3, 4, 4, 4, 4, 4, 5, 5, 4, 5, 5, 4],1.1984337915991428
12192,0.0,3,[2, 3, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 3, 2, 3, 5, 3, 3, 3, 3, 3, 3, 3, 4, 2, 5, 3, 4, 5, 5, 4, 4, 4, 4, 5, 4, 4, 3, 5, 4, 5, 5, 3, 3, 4, 5, 5],1.0022622486762893
12240,0.0,3,[3, 2, 2, 3, 2, 1, 3, 2, 2, 3, 5, 3, 3, 5, 2, 3, 4, 3, 2, 2, 3, 3, 4, 2, 2, 4, 4, 4, 3, 3, 5, 5, 4, 5, 4, 4, 4, 3, 3, 4, 3, 4, 5, 3, 2, 3, 5, 5],0.9121107868400304
12288,0.0,3,[2, 2, 2, 3, 3, 2, 3, 2, 4, 3, 2, 2, 3, 3, 2, 4, 3, 3, 2, 3, 4, 3, 2, 3, 4, 4, 5, 5, 3, 2, 4, 4, 3, 3, 3, 5, 4, 5, 4, 5, 4, 4, 5, 5, 4, 5, 5, 5],1.033752049962451
